speaker	phone	vowel	duration	ceiling	variance	F1	F2	F3	F1Bk	F2Bk	F3Bk	start	word	filename	status
JSP	ə	ə	0.039	5450	0.091	440	1348	2540	4.44	10.33	14.50	454.553	čut	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.124	5190	0.027	481	1161	2317	4.79	9.41	13.88	454.678	čut	archi-phon-2006-JSP-2-stops	Auto
JSP	ú	u	0.114	4630	0.161	337	1202	2097	3.48	9.62	13.21	463.279	čut	archi-phon-2006-JSP-2-stops	Auto
JSP	éˤ	e	0.181	4870	0.155	495	1744	2204	4.92	11.99	13.55	468.659	χˤert	archi-phon-2006-JSP-2-stops	Auto
JSP	éˤ	e	0.161	4650	0.024	461	1608	2043	4.62	11.46	13.04	469.567	χˤert	archi-phon-2006-JSP-2-stops	Auto
JSP	u	u	0.084	4290	0.016	440	718	2213	4.43	6.67	13.57	476.516	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	ú	u	0.120	4630	0.041	423	912	2468	4.28	7.98	14.31	476.722	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	u	u	0.104	4150	0.377	353	665	2094	3.63	6.28	13.20	477.056	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	ú	u	0.094	4910	0.162	418	872	2316	4.24	7.72	13.88	477.241	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.208	5090	0.015	690	1293	2516	6.47	10.07	14.44	493.789	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.082	5400	0.065	320	2051	2716	3.32	13.06	14.96	494.184	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.151	5390	0.170	639	1279	2527	6.08	10.00	14.47	494.472	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.072	5400	0.066	355	2111	2608	3.66	13.26	14.68	494.834	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.233	5530	0.038	658	1331	2453	6.23	10.25	14.27	495.795	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.105	5820	0.036	318	2240	2881	3.30	13.65	15.36	496.230	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.191	4790	0.033	599	1324	2360	5.77	10.22	14.01	496.506	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.098	5940	0.082	397	2243	2727	4.05	13.66	14.99	496.880	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	é	e	0.167	6270	0.171	619	1926	2984	5.93	12.65	15.60	498.966	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.246	5390	0.106	658	1367	2483	6.23	10.42	14.35	499.266	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.131	5960	0.115	369	2247	3123	3.79	13.68	15.91	499.715	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	é	e	0.145	6190	0.020	506	1742	2759	5.01	11.99	15.07	499.977	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.154	5570	0.189	596	1377	2498	5.75	10.47	14.39	500.184	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.052	5400	0.020	328	1923	2651	3.40	12.64	14.80	500.476	t˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	óː	o	0.220	5050	0.441	504	811	2449	4.99	7.32	14.26	509.715	tʼem	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.175	5740	0.066	416	2126	2669	4.22	13.31	14.84	510.058	tʼem	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.159	4710	0.513	503	1008	2311	4.99	8.56	13.87	510.284	tʼem	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.111	5400	0.039	326	2080	2644	3.37	13.16	14.78	510.543	tʼem	archi-phon-2006-JSP-2-stops	Auto
JSP	é	e	0.182	5150	0.079	486	1889	2570	4.84	12.52	14.58	513.830	tʼem	archi-phon-2006-JSP-2-stops	Auto
JSP	é	e	0.156	5150	0.014	474	1870	2488	4.73	12.45	14.36	514.204	tʼem	archi-phon-2006-JSP-2-stops	Auto
JSP	é	e	0.234	5150	0.044	457	1955	2604	4.58	12.75	14.67	520.368	tʼem	archi-phon-2006-JSP-2-stops	Auto
JSP	é	e	0.190	5210	0.035	463	1869	2476	4.64	12.45	14.33	521.121	tʼem	archi-phon-2006-JSP-2-stops	Auto
JSP	oˤ	o	0.063	4290	0.107	445	1082	1831	4.48	8.98	12.31	528.884	qʼˤətʼol	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.154	4910	0.043	507	1061	2203	5.02	8.86	13.54	529.038	qʼˤətʼol	archi-phon-2006-JSP-2-stops	Auto
JSP	oˤ	o	0.068	4330	0.087	524	1087	2405	5.16	9.01	14.13	529.334	qʼˤətʼol	archi-phon-2006-JSP-2-stops	Auto
JSP	óˤ	o	0.146	4390	0.049	500	1018	2362	4.96	8.62	14.01	529.494	qʼˤətʼol	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.233	5850	0.045	579	1408	2919	5.62	10.61	15.45	536.293	tʼantʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.243	5830	0.046	597	1400	2737	5.76	10.57	15.01	537.291	tʼantʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.144	5610	0.025	586	1411	2824	5.67	10.62	15.23	539.385	tʼantʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	u	u	0.067	5190	0.174	469	1227	2326	4.69	9.75	13.91	539.652	tʼantʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	ə	ə	0.069	5730	0.246	571	1501	2577	5.55	11.01	14.60	562.569	qʼət̄i	archi-phon-2006-JSP-2-stops	Auto
JSP	í	i	0.135	6460	0.068	443	2387	4172	4.47	14.08	17.91	562.823	qʼət̄i	archi-phon-2006-JSP-2-stops	Auto
JSP	ɐ	ɐ	0.083	4770	0.263	651	1440	2490	6.18	10.75	14.37	563.048	qʼət̄i	archi-phon-2006-JSP-2-stops	Auto
JSP	í	i	0.219	5520	0.042	320	2147	2728	3.32	13.37	14.99	563.304	qʼət̄i	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.217	5390	0.162	662	1517	2593	6.26	11.08	14.64	578.644	at̄as	archi-phon-2006-JSP-2-stops	Auto
JSP	a	a	0.170	4730	0.097	600	1558	2437	5.78	11.26	14.22	579.128	at̄as	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.147	4970	0.218	639	1453	2380	6.08	10.81	14.06	579.497	at̄as	archi-phon-2006-JSP-2-stops	Auto
JSP	a	a	0.125	4730	0.042	578	1600	2357	5.60	11.43	14.00	579.819	at̄as	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.137	4790	0.155	660	1505	2480	6.25	11.04	14.34	580.622	at̄as	archi-phon-2006-JSP-2-stops	Auto
JSP	a	a	0.087	5750	0.019	539	1588	2386	5.29	11.38	14.08	580.947	at̄as	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.128	5850	0.181	643	1498	2549	6.11	11.00	14.53	581.175	at̄as	archi-phon-2006-JSP-2-stops	Auto
JSP	a	a	0.096	4650	0.026	527	1615	2361	5.18	11.49	14.01	581.479	at̄as	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.074	5400	0.060	296	2174	2889	3.09	13.46	15.38	587.004	abt̄u	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.192	5190	0.048	585	1447	2480	5.67	10.78	14.34	587.133	abt̄u	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.072	5400	0.003	293	2054	2774	3.05	13.07	15.10	587.657	abt̄u	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.193	5370	0.139	546	1441	2464	5.34	10.76	14.30	587.777	abt̄u	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.192	4750	0.053	632	1381	2467	6.03	10.49	14.31	591.031	abt̄u	archi-phon-2006-JSP-2-stops	Auto
JSP	u	u	0.086	4370	0.038	392	1248	2264	4.00	9.85	13.73	591.491	abt̄u	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.177	5170	0.041	591	1286	2291	5.71	10.04	13.81	591.583	abt̄u	archi-phon-2006-JSP-2-stops	Auto
JSP	u	u	0.083	4190	0.128	342	1201	2208	3.53	9.61	13.56	592.002	abt̄u	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.261	5130	0.215	496	969	2425	4.92	8.33	14.19	602.196	gon	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.219	4930	0.068	449	858	2352	4.52	7.63	13.98	603.129	gon	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.258	4810	0.215	506	881	2542	5.01	7.78	14.51	607.405	dəgo	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.206	5130	0.147	463	848	2490	4.64	7.57	14.37	608.236	dəgo	archi-phon-2006-JSP-2-stops	Auto
JSP	ə	ə	0.080	4750	0.066	464	1139	2249	4.64	9.29	13.68	613.639	dəgo	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.186	5010	0.243	480	994	2280	4.79	8.47	13.77	613.855	dəgo	archi-phon-2006-JSP-2-stops	Auto
JSP	ə	ə	0.064	5810	0.125	446	1378	2445	4.49	10.47	14.25	614.257	dəgo	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.152	4390	0.016	441	933	2249	4.45	8.11	13.68	614.450	dəgo	archi-phon-2006-JSP-2-stops	Auto
JSP	ə	ə	0.122	4650	0.236	413	1355	2152	4.19	10.36	13.39	616.642	dəgo	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.135	4750	0.082	464	1116	2341	4.65	9.17	13.95	616.827	dəgo	archi-phon-2006-JSP-2-stops	Auto
JSP	ə	ə	0.078	4690	0.091	413	1202	2141	4.20	9.62	13.35	617.043	dəgo	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.082	5230	0.187	420	1100	2322	4.26	9.08	13.90	617.194	dəgo	archi-phon-2006-JSP-2-stops	Auto
JSP	ã́	a	0.148	5730	0.338	638	1432	2961	6.08	10.72	15.55	626.131	gaˤnži	archi-phon-2006-JSP-2-stops	Auto
JSP	í	i	0.074	5460	0.067	434	1955	2324	4.38	12.74	13.90	626.469	gaˤnži	archi-phon-2006-JSP-2-stops	Auto
JSP	u	u	0.075	4350	0.091	405	1367	2251	4.12	10.42	13.69	626.692	gaˤnži	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.121	4950	0.030	517	1179	2251	5.10	9.50	13.69	626.875	gaˤnži	archi-phon-2006-JSP-2-stops	Auto
JSP	ã́ˁ	a	0.298	5790	0.170	591	1685	2757	5.71	11.77	15.06	627.508	gaˤnži	archi-phon-2006-JSP-2-stops	Auto
JSP	iˤ	i	0.068	4900	0.147	428	1925	2599	4.33	12.64	14.66	627.935	gaˤnži	archi-phon-2006-JSP-2-stops	Auto
JSP	ã́ˁ	a	0.180	5830	0.224	591	1605	2759	5.71	11.45	15.07	628.092	gaˤnži	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.071	5400	0.464	439	1638	2616	4.43	11.58	14.70	628.466	gaˤnži	archi-phon-2006-JSP-2-stops	Auto
JSP	ã́ˁ	a	0.281	4710	0.175	562	1422	2112	5.48	10.67	13.26	633.472	gaˤnži	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.219	5600	0.109	393	1897	2701	4.01	12.55	14.92	633.955	gaˤnži	archi-phon-2006-JSP-2-stops	Auto
JSP	ã́ˁ	a	0.266	5850	0.239	507	1546	2920	5.02	11.21	15.45	634.542	gaˤnži	archi-phon-2006-JSP-2-stops	Auto
JSP	iˁ	i	0.159	5400	0.089	353	1771	2717	3.64	12.09	14.96	634.973	gaˤnži	archi-phon-2006-JSP-2-stops	Auto
JSP	éˤ	e	0.149	5850	0.100	485	1783	3008	4.83	12.14	15.66	638.212	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	uˤ	u	0.084	4670	0.070	506	926	1936	5.01	8.06	12.68	638.542	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	éˤ	e	0.132	5470	0.150	498	1763	2814	4.94	12.06	15.20	638.853	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	uˤ	u	0.097	3910	0.300	435	986	2011	4.39	8.43	12.94	639.120	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	éˤ	e	0.179	5850	0.057	488	1740	3183	4.85	11.98	16.04	644.375	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	uˤ	u	0.077	4190	0.078	436	1171	2382	4.40	9.46	14.07	644.682	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.180	4930	0.615	630	1406	2492	6.01	10.60	14.37	644.960	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	a	a	0.132	4830	0.035	633	1381	2564	6.04	10.48	14.57	645.242	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	éˤ	e	0.144	5750	0.030	484	1794	2991	4.82	12.18	15.62	645.566	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	uˤ	u	0.062	4790	0.183	453	1026	1997	4.55	8.66	12.89	645.810	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.181	5230	0.474	610	1380	2255	5.86	10.48	13.70	646.077	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	a	a	0.125	5330	0.022	607	1397	2393	5.84	10.56	14.10	646.323	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	ɐ̃ˤ	ɐ	0.207	4510	0.293	515	1163	1718	5.08	9.42	11.89	654.378	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	áˤ	a	0.179	4170	0.141	624	1485	1961	5.97	10.95	12.77	654.708	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	ò	o	0.152	4890	0.142	474	962	2098	4.74	8.28	13.22	654.942	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	ə̃	ə	0.126	5690	0.125	488	1597	2789	4.85	11.42	15.14	655.257	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	áˤ	a	0.137	4230	0.013	554	1398	2015	5.41	10.56	12.95	655.499	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	ò	o	0.074	4590	0.075	462	1042	2400	4.63	8.75	14.12	655.703	əˤngaˤ-bos	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.132	5750	0.115	583	1370	2495	5.65	10.44	14.38	660.640	g˳aci	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.073	5480	0.068	327	2054	2652	3.38	13.08	14.80	661.009	g˳aci	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.087	5310	0.120	544	1171	2276	5.33	9.46	13.76	661.190	g˳aci	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.069	6160	0.150	419	2231	3922	4.25	13.63	17.48	661.533	g˳aci	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.185	5430	0.089	604	1329	2622	5.81	10.25	14.72	667.029	g˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.197	5770	0.053	597	1381	2609	5.76	10.49	14.69	667.586	g˳as	archi-phon-2006-JSP-2-stops	Auto
JSP	é	e	0.159	5210	0.157	413	1848	2493	4.19	12.37	14.38	671.524	cʼeg˳dut	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.103	5680	0.016	280	2124	2899	2.93	13.30	15.40	671.946	cʼeg˳dut	archi-phon-2006-JSP-2-stops	Auto
JSP	é	e	0.116	5730	0.018	428	1865	2443	4.33	12.43	14.24	672.190	cʼeg˳dut	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.105	5400	0.184	328	2115	2906	3.40	13.27	15.42	672.568	cʼeg˳dut	archi-phon-2006-JSP-2-stops	Auto
JSP	é	e	0.200	6090	0.190	412	1916	2726	4.18	12.61	14.98	676.732	cʼeg˳dut	archi-phon-2006-JSP-2-stops	Auto
JSP	u	u	0.076	4890	0.052	386	1509	2250	3.95	11.05	13.69	677.050	cʼeg˳dut	archi-phon-2006-JSP-2-stops	Auto
JSP	é	e	0.129	5630	0.106	384	1969	2406	3.93	12.79	14.14	679.722	cʼeg˳dut	archi-phon-2006-JSP-2-stops	Auto
JSP	u	u	0.056	4250	0.006	320	1409	2154	3.32	10.61	13.39	679.986	cʼeg˳dut	archi-phon-2006-JSP-2-stops	Auto
JSP	é	e	0.089	5350	0.088	415	1804	2286	4.21	12.22	13.79	680.224	cʼeg˳dut	archi-phon-2006-JSP-2-stops	Auto
JSP	u	u	0.109	5130	0.042	349	797	2379	3.59	7.23	14.06	688.105	kuku	archi-phon-2006-JSP-2-stops	Auto
JSP	ú	u	0.194	4990	0.049	384	758	2356	3.93	6.96	14.00	688.303	kuku	archi-phon-2006-JSP-2-stops	Auto
JSP	u	u	0.104	4150	0.108	341	762	2071	3.52	6.98	13.13	688.580	kuku	archi-phon-2006-JSP-2-stops	Auto
JSP	ú	u	0.194	5250	0.043	352	750	2336	3.63	6.90	13.94	688.773	kuku	archi-phon-2006-JSP-2-stops	Auto
JSP	u	u	0.150	4870	0.099	383	988	2300	3.91	8.44	13.83	693.184	s̄uku	archi-phon-2006-JSP-2-stops	Auto
JSP	ú	u	0.186	5170	0.201	407	964	2428	4.14	8.30	14.20	693.411	s̄uku	archi-phon-2006-JSP-2-stops	Auto
JSP	u	u	0.087	4230	0.103	351	878	2103	3.61	7.76	13.23	693.764	s̄uku	archi-phon-2006-JSP-2-stops	Auto
JSP	ú	u	0.190	4610	0.034	341	759	2245	3.52	6.97	13.67	693.932	s̄uku	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.234	4570	0.162	489	901	2250	4.87	7.91	13.68	698.384	lok	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.159	4750	0.123	401	892	2173	4.09	7.85	13.45	699.171	lok	archi-phon-2006-JSP-2-stops	Auto
JSP	é	e	0.185	5850	0.280	424	1975	2920	4.29	12.81	15.45	706.609	hejkəla	archi-phon-2006-JSP-2-stops	Auto
JSP	ə	ə	0.067	4990	0.122	534	1498	2230	5.24	11.00	13.62	706.997	hejkəla	archi-phon-2006-JSP-2-stops	Auto
JSP	a	a	0.125	5030	0.603	609	1431	2402	5.85	10.71	14.13	707.123	hejkəla	archi-phon-2006-JSP-2-stops	Auto
JSP	é	e	0.131	5570	0.034	412	1985	2591	4.19	12.85	14.64	707.310	hejkəla	archi-phon-2006-JSP-2-stops	Auto
JSP	ə	ə	0.035	4730	0.007	510	1407	2222	5.04	10.61	13.60	707.596	hejkəla	archi-phon-2006-JSP-2-stops	Auto
JSP	a	a	0.123	5170	0.046	578	1386	2372	5.61	10.51	14.04	707.694	hejkəla	archi-phon-2006-JSP-2-stops	Auto
JSP	áˤ	a	0.149	4630	0.059	607	1376	1947	5.84	10.46	12.72	712.294	kaˤrš̄i	archi-phon-2006-JSP-2-stops	Auto
JSP	iˤ	i	0.120	4960	0.074	388	1999	2533	3.97	12.89	14.49	712.694	kaˤrš̄i	archi-phon-2006-JSP-2-stops	Auto
JSP	áˤ	a	0.129	4150	0.018	619	1355	2019	5.93	10.37	12.96	712.951	kaˤrš̄i	archi-phon-2006-JSP-2-stops	Auto
JSP	iˤ	i	0.130	6100	0.949	463	2331	3049	4.64	13.93	15.75	713.297	kaˤrš̄i	archi-phon-2006-JSP-2-stops	Auto
JSP	ã́	a	0.183	5850	0.201	613	1251	2818	5.89	9.87	15.21	718.594	k˳am	archi-phon-2006-JSP-2-stops	Auto
JSP	ã́	a	0.171	5590	0.317	608	1097	2842	5.85	9.06	15.27	719.069	k˳am	archi-phon-2006-JSP-2-stops	Auto
JSP	ã́	a	0.274	5610	0.226	613	1172	2928	5.88	9.46	15.47	723.148	k˳am	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.208	5490	0.233	634	1151	2738	6.05	9.35	15.01	723.773	k˳am	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.113	5770	0.158	616	1400	2431	5.91	10.57	14.21	727.182	k˳am	archi-phon-2006-JSP-2-stops	Auto
JSP	í	i	0.176	6600	0.034	409	2251	4107	4.16	13.69	17.80	755.362	k˳icʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	í	i	0.106	5480	0.071	345	2076	2830	3.56	13.15	15.24	762.170	k˳icʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	í	i	0.110	6120	0.067	294	2148	3301	3.06	13.37	16.29	763.125	k˳icʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.134	4650	0.246	522	1284	2325	5.14	10.03	13.91	771.774	mak˳	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.123	4650	0.195	520	1216	2094	5.12	9.69	13.20	772.202	mak˳	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.123	5570	0.105	642	1330	2428	6.11	10.25	14.20	781.818	mak˳	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.268	4350	0.137	467	840	2381	4.67	7.51	14.07	785.244	kʼob	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.171	4730	0.012	431	798	2319	4.36	7.23	13.89	785.850	kʼob	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.216	5050	0.086	603	1391	2460	5.80	10.53	14.29	789.700	akʼas	archi-phon-2006-JSP-2-stops	Auto
JSP	à	a	0.137	4770	0.097	635	1411	2377	6.05	10.62	14.06	790.013	akʼas	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.159	4890	0.104	548	1401	2377	5.37	10.58	14.05	790.348	akʼas	archi-phon-2006-JSP-2-stops	Auto
JSP	à	a	0.136	4890	0.025	579	1438	2302	5.62	10.74	13.84	790.598	akʼas	archi-phon-2006-JSP-2-stops	Auto
JSP	í	i	0.208	6560	0.044	327	2118	4037	3.39	13.28	17.68	793.544	χ̄ikʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	í	i	0.131	5400	0.150	269	2139	2340	2.82	13.35	13.95	794.470	χ̄ikʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.106	4970	0.298	532	879	2359	5.23	7.77	14.01	798.035	qonkʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	ə	ə	0.063	5450	0.046	483	1148	2086	4.81	9.34	13.18	798.285	qonkʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	u	u	0.075	4230	0.185	430	963	2397	4.34	8.29	14.11	798.538	qonkʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.083	4410	0.057	507	972	2408	5.02	8.35	14.14	798.733	qonkʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	ə	ə	0.036	4870	0.022	473	1094	2068	4.73	9.05	13.12	798.929	qonkʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	u	u	0.069	4150	0.030	401	1290	2258	4.08	10.06	13.71	799.201	qonkʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.162	4550	0.447	489	852	2201	4.86	7.59	13.54	801.006	qonkʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	ó	o	0.128	4390	0.370	455	742	2339	4.57	6.85	13.95	801.845	qonkʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	óˤ	o	0.196	5050	0.290	530	1019	1826	5.22	8.62	12.30	818.507	kʼoˤpi	archi-phon-2006-JSP-2-stops	Auto
JSP	iˤ	i	0.120	4920	0.163	359	1992	2412	3.69	12.87	14.15	818.824	kʼoˤpi	archi-phon-2006-JSP-2-stops	Auto
JSP	óˤ	o	0.120	4170	0.011	538	1047	1805	5.28	8.78	12.22	819.071	kʼoˤpi	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.105	5400	0.129	365	1860	2448	3.75	12.42	14.25	819.302	kʼoˤpi	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.136	5130	0.373	620	1266	2598	5.94	9.94	14.66	837.462	k’̥antʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.156	5450	0.176	576	1364	2777	5.59	10.41	15.11	841.896	k’̥antʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.152	5770	0.263	618	1451	2635	5.92	10.80	14.75	842.458	k’̥antʼ	archi-phon-2006-JSP-2-stops	Auto
JSP	éˤ	e	0.151	4690	0.077	484	1738	2371	4.82	11.97	14.04	847.644	mak’̥	archi-phon-2006-JSP-2-stops	Auto
JSP	uˤ	u	0.063	4790	0.054	535	1159	2219	5.26	9.39	13.59	847.981	mak’̥	archi-phon-2006-JSP-2-stops	Auto
JSP	ɐ	ɐ	0.114	5730	0.007	489	1475	2977	4.87	10.91	15.59	848.191	mak’̥	archi-phon-2006-JSP-2-stops	Auto
JSP	éˤ	e	0.119	4770	0.034	465	1652	2326	4.65	11.64	13.91	848.464	mak’̥	archi-phon-2006-JSP-2-stops	Auto
JSP	uˤ	u	0.054	4010	0.027	468	1234	2311	4.68	9.78	13.86	848.782	mak’̥	archi-phon-2006-JSP-2-stops	Auto
JSP	a	a	0.129	4650	0.045	510	1434	2679	5.04	10.73	14.87	848.960	mak’̥	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.168	5710	0.145	604	1440	2745	5.81	10.75	15.03	855.712	mak’̥	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.184	4670	0.183	568	1259	2096	5.53	9.91	13.21	856.214	mak’̥	archi-phon-2006-JSP-2-stops	Auto
JSP	e	e	0.102	5350	0.180	432	1937	2659	4.36	12.68	14.81	867.120	čʼinik’̥	archi-phon-2006-JSP-2-stops	Auto
JSP	í	i	0.132	6600	0.109	417	2337	3506	4.23	13.94	16.71	867.270	čʼinik’̥	archi-phon-2006-JSP-2-stops	Auto
JSP	i	i	0.082	5400	0.058	399	1944	2574	4.07	12.71	14.59	867.840	čʼinik’̥	archi-phon-2006-JSP-2-stops	Auto
JSP	í	i	0.100	6600	0.025	339	2296	3427	3.50	13.82	16.55	867.965	čʼinik’̥	archi-phon-2006-JSP-2-stops	Auto
JSP	áˤ	a	0.140	5070	0.025	606	1435	2113	5.83	10.73	13.26	878.234	k’̥aˤh	archi-phon-2006-JSP-2-stops	Auto
JSP	áˤ	a	0.113	5350	0.043	616	1400	2130	5.91	10.57	13.32	878.710	k’̥aˤh	archi-phon-2006-JSP-2-stops	Auto
JSP	u	u	0.060	4850	0.058	346	719	2207	3.57	6.68	13.56	881.538	muk̄ul	archi-phon-2006-JSP-2-stops	Auto
JSP	ú	u	0.114	4450	0.079	377	761	2139	3.86	6.98	13.35	881.785	muk̄ul	archi-phon-2006-JSP-2-stops	Auto
JSP	u	u	0.088	4150	0.340	308	880	2114	3.20	7.78	13.27	882.035	muk̄ul	archi-phon-2006-JSP-2-stops	Auto
JSP	ú	u	0.111	4630	0.289	310	740	2105	3.23	6.83	13.24	882.274	muk̄ul	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.131	4870	0.084	580	1262	2315	5.62	9.92	13.88	885.032	sark̄as	archi-phon-2006-JSP-2-stops	Auto
JSP	ɐ	ɐ	0.077	4930	0.031	463	1518	2122	4.64	11.09	13.29	885.330	sark̄as	archi-phon-2006-JSP-2-stops	Auto
JSP	á	a	0.096	4890	0.076	570	1301	2412	5.54	10.11	14.16	885.566	sark̄as	archi-phon-2006-JSP-2-stops	Auto
