speaker	vowel	phone	time	duration	F1	F2	F3	ceiling	F1Bk	F2Bk	F3Bk	filename	status
JSP	i	i	18.282	0.178	362	2143	2480	4550	3.72	13.36	14.34	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	18.932	0.126	312	2046	2418	4550	3.25	13.05	14.17	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	66.488	0.154	420	2191	2747	4550	4.25	13.51	15.04	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	70.004	0.104	428	2086	2662	4550	4.32	13.18	14.82	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	80.247	0.080	366	1899	2634	4550	3.76	12.55	14.75	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	81.649	0.084	361	1894	2408	4550	3.71	12.52	14.12	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	87.651	0.137	321	2008	2511	4550	3.33	12.92	14.43	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	88.202	0.099	286	1940	2457	4550	2.99	12.69	14.28	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	97.079	0.184	379	2201	2660	4550	3.88	13.54	14.82	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	98.158	0.113	310	1989	2514	4550	3.22	12.86	14.43	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	165.266	0.121	307	1894	2470	4550	3.20	12.53	14.32	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	165.855	0.105	294	1952	2532	4550	3.07	12.73	14.48	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	167.450	0.077	347	1910	2465	4550	3.58	12.59	14.30	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	167.899	0.084	317	1934	2504	4550	3.29	12.68	14.41	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	368.296	0.072	424	1898	2419	4550	4.29	12.55	14.11	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	376.612	0.185	425	1892	2589	4550	4.30	12.38	14.61	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	418.129	0.177	394	1984	2452	4550	4.02	12.84	14.26	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	419.168	0.192	366	1949	2489	4550	3.76	12.73	14.37	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	422.434	0.086	353	1881	2307	4550	3.64	12.48	13.85	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	483.134	0.210	421	2085	2681	4550	4.27	13.01	14.86	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	484.032	0.169	402	1877	2160	4550	4.09	12.48	13.39	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	ĩ	484.297	0.289	301	1880	2525	4550	3.13	12.49	14.46	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	488.540	0.176	370	1907	2271	4550	3.80	12.58	13.75	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	489.212	0.151	336	1899	2325	4550	3.47	12.55	13.91	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	542.721	0.129	333	1901	2479	4550	3.44	12.55	14.28	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	543.374	0.090	282	2044	2669	4550	2.95	13.04	14.83	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	564.620	0.196	444	2005	2557	4550	4.47	12.77	14.53	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	565.602	0.240	382	2130	2579	4550	3.91	13.32	14.61	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	621.836	0.276	338	1969	2610	4550	3.50	12.73	14.69	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	624.979	0.299	348	1906	2354	4550	3.59	12.58	13.96	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	627.514	0.122	366	1900	2604	4550	3.75	12.56	14.67	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	649.752	0.090	431	2087	2564	4550	4.36	13.18	14.57	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	666.369	0.062	453	1901	2427	4550	4.55	12.56	14.20	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	688.401	0.145	402	2004	2492	4550	4.09	12.91	14.36	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	689.343	0.121	349	1860	2442	4550	3.60	12.42	14.24	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	756.630	0.131	331	2108	2512	4550	3.42	13.25	14.43	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	757.472	0.139	319	2057	2552	4550	3.31	13.08	14.54	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	812.675	0.214	415	2004	2338	4550	4.21	12.91	13.92	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	813.567	0.201	365	1951	2374	4550	3.74	12.72	14.01	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	826.778	0.179	393	1941	2281	4550	4.01	12.69	13.76	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1012.325	0.178	384	2064	2631	4550	3.92	13.11	14.74	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1012.980	0.110	320	1941	2525	4550	3.32	12.70	14.46	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1017.474	0.154	421	2101	2595	4550	4.26	13.22	14.64	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1018.338	0.094	318	2033	2656	4550	3.31	13.01	14.81	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1025.030	0.092	414	2039	2502	4550	4.21	13.03	14.40	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1025.668	0.120	321	2038	2442	4550	3.33	13.02	14.24	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1075.025	0.160	416	2166	2682	4550	4.22	13.43	14.86	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1076.087	0.079	416	1848	2501	4550	4.22	12.37	14.40	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1109.743	0.087	362	2074	2687	4550	3.72	13.14	14.89	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1110.553	0.117	336	2063	2555	4550	3.48	13.10	14.54	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1125.937	0.224	361	2054	2549	4550	3.71	13.07	14.53	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1126.869	0.192	382	1951	2474	4550	3.91	12.73	14.33	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1141.059	0.181	477	2063	2578	4550	4.75	13.10	14.60	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1141.819	0.106	437	1959	2545	4550	4.41	12.76	14.52	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1168.057	0.089	364	2040	2517	4550	3.74	13.03	14.44	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1168.626	0.103	410	1942	2510	4550	4.16	12.70	14.42	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1215.826	0.142	382	2062	2575	4550	3.90	13.10	14.60	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1216.491	0.109	348	1787	2496	4550	3.59	12.14	14.38	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1222.149	0.125	386	2005	2360	4550	3.94	12.91	14.01	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	1222.654	0.102	347	1941	2462	4550	3.58	12.70	14.29	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	iˤ	797.545	0.139	313	1657	2550	4500	3.26	11.66	14.53	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	iˤ	798.312	0.161	273	1797	2402	4500	2.86	12.19	14.04	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	iˤ	1137.777	0.208	393	2145	2616	4500	4.00	13.36	14.70	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	iˤ	1138.427	0.166	412	1817	2510	4500	4.18	12.09	14.40	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	87.287	0.149	440	1841	2436	5000	4.43	12.35	14.22	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	87.883	0.131	464	1845	2340	5000	4.65	12.36	13.95	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	91.632	0.198	478	1841	2362	5000	4.77	12.35	14.01	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	92.615	0.144	429	1830	2322	5000	4.34	12.31	13.90	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	96.298	0.202	463	1916	2719	5000	4.63	12.61	14.95	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	97.470	0.142	472	1812	2492	5000	4.72	12.24	14.37	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éː	106.442	0.298	466	1858	2486	5000	4.66	12.41	14.36	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	107.431	0.231	446	1841	2363	5000	4.49	12.35	14.01	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éː	116.693	0.257	463	1825	2473	5000	4.63	12.29	14.32	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éː	117.830	0.206	462	1809	2361	5000	4.63	12.23	14.01	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	127.603	0.104	439	1671	2219	5000	4.43	11.71	13.59	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	128.991	0.120	471	1726	2193	5000	4.70	11.92	13.51	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	498.779	0.359	490	1806	2619	5000	4.87	12.22	14.71	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	499.616	0.373	435	1789	2571	5000	4.39	12.16	14.58	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	518.405	0.126	392	2146	2392	5000	3.99	13.36	14.09	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	ẽ́ˁ	696.820	0.247	503	1694	2439	5000	4.98	11.78	14.18	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éː	807.629	0.183	497	1801	2501	5000	4.93	12.20	14.40	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éː	808.469	0.168	465	1831	2452	5000	4.65	12.31	14.26	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	817.120	0.216	514	1628	2353	5000	5.07	11.54	13.99	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	817.815	0.189	501	1590	2326	5000	4.97	11.34	13.91	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	831.107	0.156	443	1825	2493	5000	4.46	12.29	14.38	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	854.397	0.165	485	1808	2313	5000	4.83	12.22	13.87	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	877.120	0.138	571	1648	2378	5000	5.54	11.62	14.06	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	937.375	0.226	455	1813	2371	5000	4.57	12.24	14.02	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	1016.833	0.108	581	1738	2318	5000	5.63	11.96	13.88	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	1017.784	0.095	500	1674	2195	5000	4.96	11.72	13.52	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	1024.719	0.213	469	1709	2167	5000	4.69	11.86	13.42	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	1025.406	0.148	441	1853	2200	5000	4.45	12.39	13.53	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	1074.588	0.146	534	1847	2470	5000	5.24	12.37	14.31	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	1075.715	0.083	422	1875	2486	5000	4.28	12.47	14.36	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	é	1215.388	0.222	493	1775	2451	5000	4.90	12.10	14.26	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	102.525	0.262	438	1567	2066	4800	4.41	11.29	13.11	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	103.351	0.181	437	1641	2383	4800	4.41	11.59	14.07	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	110.450	0.214	474	1702	2261	4800	4.73	11.83	13.70	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	111.195	0.250	469	1641	2115	4800	4.70	11.59	13.26	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éːˤ	136.266	0.386	569	1681	2140	4800	5.54	11.74	13.34	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éːˤ	137.036	0.347	492	1603	2103	4800	4.89	11.43	13.23	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éːˤ	138.072	0.269	513	1606	1985	4800	5.05	11.45	12.84	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éːˤ	138.600	0.257	463	1550	1871	4800	4.64	11.22	12.45	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	616.767	0.217	505	1735	2178	4800	5.00	11.95	13.46	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	617.630	0.233	488	1662	2262	4800	4.85	11.68	13.72	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	645.192	0.196	486	1747	2275	4800	4.84	12.00	13.74	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	646.000	0.156	475	1609	2244	4800	4.75	11.46	13.67	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	698.635	0.183	468	1647	2272	4800	4.68	11.62	13.74	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	845.302	0.211	493	1713	2137	4800	4.90	11.87	13.33	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	846.087	0.155	478	1734	2276	4800	4.77	11.95	13.76	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	851.247	0.218	489	1862	2349	4800	4.86	12.42	13.97	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	851.797	0.188	512	1752	2152	4800	5.06	12.02	13.38	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	853.611	0.205	507	1837	2289	4800	5.02	12.33	13.79	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	914.515	0.140	517	1660	2383	4800	5.10	11.64	14.05	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	917.058	0.140	498	1656	2372	4800	4.94	11.65	14.02	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	926.548	0.263	457	1514	2169	4800	4.59	11.07	13.42	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	927.552	0.168	500	1659	1996	4800	4.96	11.66	12.88	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	942.988	0.127	486	1501	2347	4800	4.84	11.00	13.97	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	994.061	0.288	518	1671	1999	4800	5.11	11.71	12.89	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	994.848	0.259	485	1744	2264	4800	4.83	11.99	13.71	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	1008.251	0.383	520	1607	2105	4800	5.13	11.45	13.22	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	1008.992	0.291	463	1700	2145	4800	4.64	11.82	13.35	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	éˤ	1216.102	0.191	470	1629	2088	4800	4.70	11.55	13.18	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	e	29.867	0.134	454	1770	2346	5500	4.56	12.09	13.96	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	e	31.757	0.117	501	1758	2427	5500	4.97	12.04	14.19	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	e	96.693	0.179	437	1812	2443	5500	4.41	12.24	14.24	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	e	97.799	0.170	445	1808	2323	5500	4.48	12.23	13.90	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	e	436.556	0.149	488	1679	2384	5500	4.85	11.74	14.07	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	e	437.240	0.131	464	1664	2316	5500	4.64	11.67	13.88	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	e	482.917	0.108	464	1526	2422	5500	4.64	11.12	14.17	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	e	498.455	0.126	427	1875	2549	5500	4.32	12.47	14.52	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	e	499.317	0.130	396	1817	2469	5500	4.04	12.26	14.31	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	e	771.454	0.101	464	1618	2438	5500	4.65	11.50	14.23	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	e	831.868	0.155	459	1788	2407	5500	4.60	12.15	14.14	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	e	1017.201	0.097	520	1721	2255	5500	5.12	11.90	13.69	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	eˤ	616.615	0.094	431	1544	2256	4600	4.35	11.20	13.70	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	eˤ	645.029	0.094	421	1626	2463	4600	4.26	11.53	14.29	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	eˤ	937.164	0.113	549	1581	2361	4600	5.37	11.34	14.01	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	eˤ	942.814	0.107	490	1523	2176	4600	4.87	11.11	13.45	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	146.577	0.258	646	1294	2604	5000	6.14	10.07	14.67	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	147.337	0.216	637	1179	2481	5000	6.07	9.50	14.34	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	150.248	0.254	659	1373	2497	5000	6.24	10.45	14.39	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	151.163	0.224	664	1344	2453	5000	6.27	10.31	14.27	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	155.999	0.274	636	1347	2479	5000	6.06	10.32	14.34	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	156.715	0.225	639	1213	2480	5000	6.08	9.67	14.34	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	234.724	0.196	684	1183	2639	5000	6.43	9.50	14.76	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	235.758	0.190	641	1252	2641	5000	6.10	9.87	14.77	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	áː	248.618	0.252	660	1354	2459	5000	6.24	10.35	14.28	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	áː	249.870	0.160	656	1313	2327	5000	6.22	10.17	13.79	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	áː	252.372	0.186	726	1295	2490	5000	6.73	10.08	14.37	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	áː	282.835	0.203	752	1495	2517	5000	6.92	10.99	14.44	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	áː	289.621	0.236	723	1344	2565	5000	6.71	10.31	14.57	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	290.267	0.136	700	1211	2485	5000	6.54	9.66	14.36	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	áː	299.833	0.444	704	1420	2288	5000	6.57	10.66	13.79	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	áː	303.624	0.397	719	1441	2612	5000	6.68	10.75	14.69	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	áː	304.877	0.294	704	1399	2408	5000	6.57	10.56	14.11	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	áː	324.302	0.216	571	1374	2382	5000	5.55	10.45	14.07	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	áː	325.123	0.219	596	1350	2351	5000	5.75	10.34	13.98	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	395.666	0.233	680	1351	2392	5000	6.39	10.34	14.07	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	396.411	0.185	612	1367	2240	5000	5.88	10.42	13.65	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	477.734	0.252	608	1402	2424	5000	5.84	10.58	14.18	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	478.688	0.200	590	1427	2426	5000	5.70	10.68	14.19	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	515.770	0.133	659	1631	2587	5000	6.24	11.55	14.61	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	564.195	0.193	669	1378	2422	5000	6.32	10.47	14.18	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	565.147	0.187	652	1354	2367	5000	6.18	10.36	14.03	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	590.513	0.187	688	1298	2365	5000	6.45	10.09	14.02	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	591.263	0.164	595	1293	2248	5000	5.74	10.07	13.68	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	593.523	0.225	641	1457	2393	5000	6.10	10.82	14.10	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	594.949	0.197	610	1354	2306	5000	5.86	10.36	13.85	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	621.365	0.209	681	1413	2502	5000	6.40	10.63	14.40	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	624.581	0.180	657	1336	2455	5000	6.23	10.27	14.27	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	627.161	0.124	698	1354	2377	5000	6.53	10.36	14.05	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	649.347	0.190	692	1388	2404	5000	6.48	10.52	14.13	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	665.958	0.199	665	1350	2363	5000	6.29	10.34	14.02	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	688.014	0.166	660	1394	2452	5000	6.24	10.53	14.27	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	689.110	0.088	597	1190	2224	5000	5.75	9.56	13.60	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	771.191	0.105	712	1297	2512	5000	6.63	10.09	14.43	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	772.126	0.121	653	1345	2551	5000	6.19	10.32	14.53	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	779.225	0.110	681	1419	2533	5000	6.40	10.66	14.49	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	780.101	0.061	628	1356	2354	5000	6.00	10.37	13.99	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	812.278	0.213	592	1290	2862	5000	5.71	10.06	15.32	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	813.180	0.179	588	1308	2851	5000	5.69	10.14	15.29	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	826.368	0.215	597	1265	2801	5000	5.75	9.93	15.17	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	832.183	0.151	623	1205	2353	5000	5.96	9.63	13.99	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	ã́	833.580	0.123	590	1565	2455	5000	5.70	11.29	14.27	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	ã́	834.286	0.114	556	1487	2408	5000	5.43	10.96	14.14	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	869.413	0.081	624	1588	2515	5000	5.97	11.38	14.44	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	870.090	0.092	567	1367	2271	5000	5.52	10.42	13.75	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	903.686	0.092	598	1564	2413	5000	5.76	11.28	14.16	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	909.550	0.176	665	1256	2483	5000	6.28	9.89	14.35	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	910.198	0.174	625	1250	2407	5000	5.98	9.86	14.14	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	933.021	0.184	651	1484	2585	5000	6.17	10.94	14.62	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	933.670	0.160	609	1457	2510	5000	5.85	10.82	14.42	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	970.828	0.115	627	1627	2522	5000	5.99	11.54	14.46	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	971.759	0.133	622	1553	2473	5000	5.95	11.23	14.32	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	999.828	0.087	679	1418	2535	5000	6.39	10.65	14.49	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1034.749	0.152	655	1351	2596	5000	6.20	10.34	14.65	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1035.983	0.138	650	1330	2684	5000	6.17	10.25	14.88	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1038.961	0.225	656	1490	2699	5000	6.22	10.96	14.92	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1039.798	0.192	680	1429	2450	5000	6.39	10.70	14.25	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1044.469	0.190	631	1373	2829	5000	6.03	10.45	15.24	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1045.235	0.180	628	1355	2738	5000	6.00	10.36	15.01	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	ã́	1048.016	0.282	602	1372	2880	5000	5.80	10.44	15.36	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	ã́	1048.804	0.248	572	1378	2849	5000	5.56	10.46	15.28	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1051.546	0.197	653	1293	2637	5000	6.19	10.07	14.76	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1052.595	0.183	689	1319	2619	5000	6.46	10.19	14.71	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1074.401	0.131	632	1548	2413	5000	6.03	11.21	14.16	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1075.557	0.115	597	1567	2544	5000	5.76	11.29	14.51	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	àː	1080.688	0.258	685	1340	2615	5000	6.43	10.30	14.70	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1081.293	0.187	622	1476	2452	5000	5.95	10.91	14.26	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	àː	1081.966	0.218	680	1350	2646	5000	6.40	10.34	14.77	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1082.479	0.170	578	1347	2442	5000	5.61	10.32	14.24	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	àː	1089.980	0.298	719	1506	2677	5000	6.68	11.03	14.86	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1091.040	0.188	666	1494	2530	5000	6.29	10.98	14.48	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1109.002	0.125	745	1512	2611	5000	6.87	11.06	14.69	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1109.419	0.143	676	1425	2491	5000	6.36	10.68	14.37	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1109.851	0.146	633	1401	2426	5000	6.03	10.57	14.19	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1110.239	0.165	594	1431	2298	5000	5.73	10.70	13.83	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	áː	1125.344	0.321	674	1409	2343	5000	6.35	10.61	13.96	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	á	1167.622	0.190	671	1388	2324	5000	6.33	10.51	13.89	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	áːˤ	191.682	0.432	621	1385	2010	4500	5.94	10.50	12.91	archi-phon-2006-JSP-1-vowels	Auto
